Date,HEITKAMP:open,HEITKAMP:low,HEITKAMP:high,HEITKAMP:close,HEITKAMP:volume,HEITKAMP:average,HEITKAMP:price_norm,HEITKAMP:current_date,HEITKAMP:sentiment,HEITKAMP:volume_adi,HEITKAMP:volume_obv,HEITKAMP:volume_cmf,HEITKAMP:volume_fi,HEITKAMP:momentum_mfi,HEITKAMP:volume_em,HEITKAMP:volume_sma_em,HEITKAMP:volume_vpt,HEITKAMP:volume_nvi,HEITKAMP:volatility_atr,HEITKAMP:volatility_bbm,HEITKAMP:volatility_bbh,HEITKAMP:volatility_bbl,HEITKAMP:volatility_bbw,HEITKAMP:volatility_bbp,HEITKAMP:volatility_bbhi,HEITKAMP:volatility_bbli,HEITKAMP:volatility_kcc,HEITKAMP:volatility_kch,HEITKAMP:volatility_kcl,HEITKAMP:volatility_kcw,HEITKAMP:volatility_kcp,HEITKAMP:volatility_kchi,HEITKAMP:volatility_kcli,HEITKAMP:volatility_dcl,HEITKAMP:volatility_dch,HEITKAMP:volatility_dchi,HEITKAMP:volatility_dcli,HEITKAMP:trend_macd,HEITKAMP:trend_macd_signal,HEITKAMP:trend_macd_diff,HEITKAMP:trend_ema_fast,HEITKAMP:trend_ema_slow,HEITKAMP:trend_adx,HEITKAMP:trend_adx_pos,HEITKAMP:trend_adx_neg,HEITKAMP:trend_vortex_ind_pos,HEITKAMP:trend_vortex_ind_neg,HEITKAMP:trend_vortex_ind_diff,HEITKAMP:trend_trix,HEITKAMP:trend_mass_index,HEITKAMP:trend_cci,HEITKAMP:trend_dpo,HEITKAMP:trend_kst,HEITKAMP:trend_kst_sig,HEITKAMP:trend_kst_diff,HEITKAMP:trend_ichimoku_a,HEITKAMP:trend_ichimoku_b,HEITKAMP:trend_visual_ichimoku_a,HEITKAMP:trend_visual_ichimoku_b,HEITKAMP:trend_aroon_up,HEITKAMP:trend_aroon_down,HEITKAMP:trend_aroon_ind,HEITKAMP:trend_psar,HEITKAMP:trend_psar_up,HEITKAMP:trend_psar_down,HEITKAMP:trend_psar_up_indicator,HEITKAMP:trend_psar_down_indicator,HEITKAMP:momentum_rsi,HEITKAMP:momentum_tsi,HEITKAMP:momentum_uo,HEITKAMP:momentum_stoch,HEITKAMP:momentum_stoch_signal,HEITKAMP:momentum_wr,HEITKAMP:momentum_ao,HEITKAMP:momentum_kama,HEITKAMP:momentum_roc,HEITKAMP:others_dr,HEITKAMP:others_dlr,HEITKAMP:others_cr
2018-07-24,0.42,0.42,0.42,0.42,216,0.42,1.0,2018-07-24,0.017300000000000017,2666.9544718573916,7694,-0.1309278350515456,-0.3053606237149997,24.960274167536284,-0.0,264.4760114496231,-16.255813953488385,1401.8759259047492,0.020390925069573584,0.4345000000000002,0.4771497362242845,0.3918502637757159,19.631639228669407,0.33001067200335826,0.0,0.0,0.43433333333333357,0.4463333333333341,0.4223333333333331,5.525709900230457,-0.09722222222220991,0.0,1.0,0.4,0.48,0.0,0.0,-0.005277410889488021,-0.005516454618684078,0.00023904372919605725,0.430301215384122,0.43557862627361005,,21.65679476271482,16.169858995667084,1.0416666666666703,1.2499999999999964,-0.20833333333332615,-0.18070375887641843,23.38960905312095,-97.15242881071589,-0.024500000000000244,-27.671913736215746,-47.52060555266881,19.848691816453066,0.4375,0.465,0.45999999999999996,0.48,40.0,12.0,28.0,0.41078798496659064,0.41078798496659064,,0.0,0.0,46.68223700895705,-3.227445090909377,19.075304540420856,33.33333333333327,34.259259259259245,-66.66666666666673,-0.004411764705883725,,-4.545454545454549,0.0,0.0,-31.147540983606557
2018-07-25,0.42,0.4,0.44,0.44,141,0.4161,1.0476190476190477,2018-07-25,0.00131,2807.9544718573916,7835,-0.2330790847049369,0.14111946538714343,32.21409289570657,7.873922160462098e-13,244.13170287657525,6.714285714285721,1468.631922376404,0.022351832562616223,0.43300000000000016,0.47254743986658365,0.3934525601334167,18.266715873710613,0.588501304049199,0.0,0.0,0.43300000000000016,0.4460000000000008,0.41999999999999976,6.004618937644576,0.7692307692307482,0.0,0.0,0.4,0.48,0.0,0.0,-0.004112799344270779,-0.005235723563801419,0.0011229242195306402,0.4317933360942571,0.43590613543852785,,24.90305292672983,14.31786179435537,0.9642857142857177,0.8928571428571407,0.07142857142857706,-0.1690011998004644,23.197832632909904,-47.78554778554252,0.00699999999999984,-20.06446210779325,-41.342982009758245,21.278519901964994,0.4325,0.465,0.45999999999999996,0.48,36.0,8.0,28.0,0.48,,0.48,0.0,1.0,50.74671267172308,-2.611894613175347,59.969505043396616,66.66666666666664,41.66666666666664,-33.333333333333364,-0.007676470588236617,,7.317073170731714,4.761904761904767,4.652001563489283,-27.86885245901639
2018-07-26,0.44,0.38,0.44,0.39,541,0.3994,0.8863636363636364,2018-07-26,0.07221,2447.287805190725,7294,-0.22737127371273627,-3.7433261725253044,22.097943518777726,-110.90573012939011,104.48161174774074,-54.76298701298699,1468.631922376404,0.0261166493063546,0.4310000000000002,0.4747721372564908,0.3872278627435096,20.311896638742724,0.03166554605554857,0.0,0.0,0.4310000000000002,0.44900000000000073,0.4129999999999998,8.352668213457285,-0.638888888888867,0.0,1.0,0.39,0.48,0.0,1.0,-0.007142088881843867,-0.005616996627409909,-0.0015250922544339579,0.425363592079756,0.43250568096159986,,21.0149451377636,17.286742887733624,0.9310344827586239,1.0344827586206873,-0.1034482758620634,-0.1761681598145404,23.538407201446603,-182.01400107700172,-0.001000000000000223,-19.33238965233262,-35.87935724327215,16.546967590939534,0.42500000000000004,0.46,0.45999999999999996,0.48,32.0,100.0,-68.0,0.4784,,0.4784,0.0,0.0,42.105146126848446,-4.500724492554448,41.638677414539494,12.500000000000009,37.49999999999999,-87.5,-0.01194117647058951,,-11.36363636363636,-11.363636363636365,-12.062798778861472,-36.065573770491795
2018-07-27,0.39,0.38,0.4,0.39,348,0.3883,1.0,2018-07-27,0.011620000000000009,2447.287805190725,7642,-0.20540954883924586,-3.2085652907359754,19.482089525546783,-114.94252873563222,69.99885312705116,-61.47727272727271,1468.631922376404,0.02550498437571914,0.4270000000000002,0.4704050688284341,0.38359493117156634,20.33024301097604,0.07378249823483549,0.0,0.0,0.42533333333333356,0.44133333333333413,0.4093333333333332,7.523510971787045,-0.6041666666666453,0.0,1.0,0.39,0.48,0.0,1.0,-0.009434072549380113,-0.0063804118118039495,-0.003053660737576163,0.41992303945210124,0.42935711200148136,,19.899638418752378,16.36929959363419,0.8888888888888926,1.1851851851851822,-0.2962962962962896,-0.19543581210600963,23.6865613389982,-230.96318709026363,-0.007000000000000228,-31.254075951883582,-33.30422542348939,2.0501494716058097,0.42000000000000004,0.46,0.45999999999999996,0.48,28.000000000000004,96.0,-68.0,0.474464,,0.474464,0.0,0.0,42.105146126848446,-6.041937460698978,44.39258907697447,12.500000000000009,30.55555555555557,-87.5,-0.01802941176470718,,-9.302325581395344,0.0,0.0,-36.065573770491795
2018-07-28,0.39,0.39,0.4,0.4,5,0.4,1.0256410256410258,2018-07-28,0.08740999999999999,2452.287805190725,7647,-0.16423491626519765,-2.743055963487979,13.564196388461198,1000.0000000000018,154.46340817984168,0.12820512820512833,1506.2891511552864,0.023954485938147228,0.4270000000000002,0.4704050688284341,0.38359493117156634,20.33024301097604,0.18897641763082537,0.0,0.0,0.42033333333333356,0.43533333333333407,0.4053333333333332,7.137192704203215,-0.1777777777777679,0.0,1.0,0.39,0.48,0.0,0.0,-0.010324554653012463,-0.007169240380045653,-0.00315531427296681,0.41685795645947027,0.42718251111248273,,19.3467608019869,15.914506438251014,0.9200000000000039,1.1599999999999968,-0.23999999999999289,-0.21725676257769114,23.80362719829999,-161.10369381397032,0.03299999999999981,-32.71850986538492,-31.19607135521691,-1.522438510168005,0.42000000000000004,0.46,0.4525,0.47500000000000003,24.0,92.0,-68.0,0.47068544,,0.47068544,0.0,0.0,44.305030706936755,-6.769420552965906,47.5294117647059,25.000000000000018,16.666666666666696,-74.99999999999999,-0.022264705882354185,,-4.761904761904753,2.564102564102577,2.5317807984289953,-34.42622950819671
2018-07-29,0.4,0.4,0.44,0.42,327,0.4071,1.0499999999999998,2018-07-29,0.24337,2452.2878051907246,7974,-0.3336688233884489,-1.4169051115611273,21.955312104560647,305.8103975535166,131.8334387608813,16.478205128205097,1506.2891511552864,0.025559037344332503,0.4240000000000002,0.4600000000000155,0.3879999999999849,16.981132075478904,0.4444444444444649,0.0,0.0,0.41833333333333356,0.437333333333334,0.3993333333333332,9.083665338645607,0.5438596491227984,0.0,0.0,0.39,0.46,0.0,0.0,-0.009309125478900893,-0.007597217399816702,-0.0017119080790841904,0.41734134777339793,0.4266504732522988,,27.9677212269227,14.213417535303046,0.8846153846153885,1.0769230769230742,-0.19230769230768574,-0.23057877001992963,23.883379807854116,-30.131826741992565,0.015999999999999792,-36.65651163409804,-30.052089404769415,-6.604422229328623,0.42000000000000004,0.46,0.45000000000000007,0.47500000000000003,20.0,88.0,-68.0,0.4670580224,,0.4670580224,0.0,0.0,48.51837419646356,-6.252465446510587,49.2776886035313,49.99999999999997,29.166666666666682,-50.000000000000036,-0.02167647058823652,,-8.69565217391305,4.999999999999982,4.879016416943194,-31.147540983606557
2018-07-30,0.42,0.42,0.49,0.44,1439,0.4567,1.0476190476190477,2018-07-30,0.04589,1835.5735194764395,9413,-0.36041609760538956,2.896938475804751,53.50490196078431,170.25712300208468,298.77629437642656,84.87380952380956,1506.2891511552864,0.030003133609899257,0.42550000000000016,0.46154164258189545,0.38945835741810486,16.940842576684034,0.701156203786389,0.0,0.0,0.4193333333333335,0.4453333333333339,0.3933333333333332,12.40063593004786,0.8974358974358877,0.0,0.0,0.39,0.46,0.0,0.0,-0.00681203281566356,-0.007440180482986074,0.000628147667322514,0.42082729426979826,0.4276393270854618,,35.254756637718565,11.830268645955016,1.0000000000000027,0.8124999999999983,0.18750000000000433,-0.22823751695963623,24.013697697542607,126.60469234174754,0.014499999999999846,-30.751126578268263,-29.174242930133616,-1.5768836481346469,0.435,0.46,0.45000000000000007,0.47500000000000003,16.0,84.0,-68.0,0.38,0.38,,1.0,0.0,52.39660381222899,-4.700903949443798,46.10507246376813,54.545454545454554,43.181818181818194,-45.45454545454545,-0.015705882352942402,,0.0,4.761904761904767,4.652001563489283,-27.86885245901639
2018-07-31,0.44,0.43,0.47,0.43,630,0.4494,0.9772727272727273,2018-07-31,0.17734000000000003,1205.5735194764395,8783,-0.4441173561240029,1.5830901221183575,45.235747117024424,-31.746031746031758,118.81949903501555,54.205627705627755,1472.0553068108482,0.03100282024890933,0.42650000000000016,0.4618694783676702,0.3911305216323301,16.585921860572125,0.5494776875646413,0.0,0.0,0.4203333333333335,0.4493333333333339,0.39133333333333326,13.79857256145931,0.6666666666666603,0.0,0.0,0.39,0.46,0.0,0.0,-0.0055757119790456056,-0.007067286782197981,0.0014915748031523752,0.4222384797667524,0.427814191745798,,31.957366875818465,10.723779467358202,1.0312500000000027,0.9687499999999981,0.06250000000000455,-0.2194634635338191,24.126849520223978,83.44549125168602,0.013499999999999845,-25.965993012646894,-27.841316300061614,1.8753232874147194,0.435,0.46,0.4525,0.47500000000000003,12.0,80.0,-68.0,0.3822,0.3822,,0.0,0.0,50.35406422683998,-3.9465640111942055,38.58619763694954,45.45454545454545,50.00000000000001,-54.545454545454554,-0.008147058823530728,,-2.2727272727272747,-2.2727272727272707,-2.2989518224698746,-29.508196721311474
2018-08-01,0.43,0.43,0.48,0.47,252,0.4586,1.0930232558139534,2018-08-01,0.30836,1356.7735194764393,9035,-0.400872352126832,2.796934390387163,48.428389900121026,99.20634920634926,-27.39539717988095,9.123678646934435,1608.9906841886013,0.032902538224018396,0.4280000000000002,0.4677994974842785,0.3882005025157219,18.597896020690786,1.0276448530109044,1.0,0.0,0.4233333333333335,0.4573333333333339,0.3893333333333332,16.06299212598442,1.1862745098039105,1.0,0.0,0.39,0.47,1.0,0.0,-0.00135266047481164,-0.0059243615207207135,0.0045717010459090735,0.4295864059564828,0.4309390664312944,,30.620215461085028,9.524575910673324,0.971428571428574,0.9428571428571412,0.0285714285714328,-0.1883140634552703,24.275425202160303,148.8673139158611,0.0019999999999997797,-16.07612291350997,-26.721233939126094,10.645111025616124,0.435,0.46,0.4525,0.47500000000000003,8.0,76.0,-68.0,0.384356,0.384356,,0.0,0.0,57.492141495800915,-1.0793352087231445,40.83706803955704,81.8181818181818,60.606060606060616,-18.1818181818182,0.0042647058823516715,,6.818181818181812,9.302325581395344,8.894748601649615,-22.95081967213115
2018-08-02,0.47,0.37,0.47,0.45,1635,0.3965,0.9574468085106383,2018-08-02,0.29845000000000005,2337.7735194764405,7400,-0.14736712935894336,-2.2740562368109947,35.77814739725822,-214.06727828746176,-40.72910297327957,-46.13260761999,1608.9906841886013,0.03961228440161656,0.43000000000000016,0.4700000000000134,0.3899999999999869,18.604651162796852,0.7499999999999154,0.0,0.0,0.4240000000000002,0.46700000000000064,0.3809999999999999,20.283018867924692,0.8023255813953433,0.0,0.0,0.39,0.47,0.0,0.0,0.00037597144987094877,-0.004664294926602382,0.005040266376473331,0.4327269588862547,0.4323509874363837,,24.676662531534017,19.322134490811948,0.8444444444444466,0.933333333333332,-0.08888888888888546,-0.15199941996307595,24.52351673848096,1.6583747927071115,-1.6653345369377348e-16,-10.231611292222095,-24.78342255646013,14.551811264238037,0.43,0.455,0.4525,0.47500000000000003,4.0,72.0,-68.0,0.49,,0.49,0.0,1.0,53.36094595888733,0.12800612474122422,52.62331772535857,66.66666666666669,64.64646464646465,-33.33333333333332,0.009852941176469288,,4.651162790697678,-4.255319148936165,-4.348511193973881,-26.22950819672131
2018-08-03,0.45,0.4,0.45,0.4,67,0.4007,0.888888888888889,2018-08-03,-0.12189000000000001,2270.7735194764405,7333,-0.1831025882938027,-2.427762488695138,35.410854461567126,373.1343283582113,-14.076650947693054,-77.0189125295507,1430.213941500979,0.0406510559614549,0.4280000000000002,0.4697612260356553,0.38623877396434514,19.514591605446288,0.16476080017269806,0.0,0.0,0.4236666666666669,0.4716666666666673,0.3756666666666666,22.659323367427373,0.2534722222222214,0.0,0.0,0.39,0.47,0.0,0.0,-0.002262575862128413,-0.0041839511137075885,0.0019213752515791754,0.42769204213452316,0.4299546179966516,,22.341559416808796,17.493719632239507,0.9200000000000019,0.9799999999999986,-0.05999999999999672,-0.13599607163601737,24.51655455869034,-58.313632781714084,-0.00800000000000023,-15.749930371516777,-24.3040301413183,8.554099769801523,0.43,0.45,0.45,0.47500000000000003,92.0,68.0,24.0,0.4876,,0.4876,0.0,0.0,44.71111770675256,-1.6162340752838806,46.909090909090935,25.000000000000025,57.82828282828285,-74.99999999999997,0.011294117647057456,,-6.9767441860465045,-11.111111111111105,-11.778303565638337,-34.42622950819671
2018-08-04,0.4,0.35,0.44,0.44,1455,0.3769,1.0999999999999999,2018-08-04,0.19768999999999998,3725.7735194764405,8788,0.046124974271427754,6.2333464382613055,29.05166700690978,-185.56701030927857,91.71618164926346,138.0555555555555,1430.213941500979,0.045585950365309415,0.4285000000000002,0.47058325082501457,0.38641674917498586,19.64212407235208,0.6366339312499615,0.0,0.0,0.42200000000000026,0.47500000000000064,0.36899999999999994,25.11848341232243,0.6698113207547132,0.0,0.0,0.39,0.47,0.0,0.0,-0.0011131462534427206,-0.003569790141654615,0.0024566438882118943,0.42958557411382725,0.43069872036726997,,18.87860530628174,23.39332532698292,0.8620689655172431,0.9999999999999989,-0.1379310344827558,-0.11603822355092369,24.598158560324705,-80.45977011493902,-0.00850000000000023,-16.535462769146545,-23.99326048763096,7.457797718484414,0.42,0.435,0.445,0.47000000000000003,88.0,64.0,24.0,0.48524799999999996,,0.48524799999999996,0.0,0.0,51.48632803729651,-0.8110200615743314,55.37393640841919,64.28571428571429,51.98412698412701,-35.7142857142857,0.0003235294117633347,,4.761904761904766,9.999999999999986,9.531017980432477,-27.86885245901639
2018-08-05,0.44,0.39,0.44,0.39,147,0.3976,0.8863636363636364,2018-08-05,0.21625,3578.7735194764405,8641,0.028216799652511646,4.2928683756525485,28.573406750139213,680.2721088435379,140.307046566659,128.79545454545448,1267.689629966777,0.046027355328778476,0.4270000000000002,0.4722106182218414,0.381789381778159,21.175933593368228,0.09080409143658263,0.0,0.0,0.42233333333333356,0.47433333333333394,0.3703333333333333,24.62509865824797,0.18910256410256346,0.0,0.0,0.39,0.47,0.0,1.0,-0.004188514551441758,-0.0036935350236120437,-0.000494979527829714,0.42349548578862306,0.4276840003400648,,17.27646577685457,21.408042483094125,0.936507936507938,0.9841269841269831,-0.04761904761904512,-0.11664700658557776,24.824177315586184,-86.9565217391266,0.01299999999999979,-17.93275143245903,-22.513113318806006,4.580361886346978,0.42,0.435,0.445,0.47000000000000003,84.0,60.0,24.0,0.47983807999999994,,0.47983807999999994,0.0,0.0,44.1957757463691,-2.735238240750751,51.00173402694413,28.571428571428594,39.285714285714306,-71.4285714285714,-0.006529411764707227,,-7.142857142857137,-11.363636363636365,-12.062798778861472,-36.065573770491795
2018-08-06,0.39,0.39,0.43,0.43,6,0.4283,1.1025641025641024,2018-08-06,0.22186000000000003,3584.7735194764405,8647,0.025782168059507792,3.713887179130756,31.379576341700172,-3333.333333333335,-97.27725754125035,-16.089160839160833,1397.7090791941384,0.04542461979590063,0.42550000000000016,0.4681497362242852,0.3828502637757151,20.04687954137956,0.5527553086886093,0.0,0.0,0.42500000000000027,0.47900000000000065,0.3709999999999999,25.41176470588252,0.5462962962962934,0.0,0.0,0.39,0.47,0.0,0.0,-0.003359375587749347,-0.0036267031364395044,0.0002673275486901575,0.42449618028268105,0.4278555558704304,,16.099364495399392,19.949443567912244,0.9545454545454559,0.999999999999999,-0.04545454545454308,-0.11274595889579468,24.922962052515864,-38.20224719100729,-0.03550000000000014,-12.232286310162275,-20.236866257114603,8.004579946952328,0.42,0.435,0.445,0.47000000000000003,80.0,56.00000000000001,23.999999999999993,0.47464455679999995,,0.47464455679999995,0.0,0.0,50.263407410263625,-2.1356476500020536,56.519965061938585,57.14285714285715,50.00000000000001,-42.857142857142854,-0.01567647058823657,,-2.2727272727272747,10.256410256410241,9.763846956391598,-29.508196721311474
2018-08-07,0.43,0.42,0.43,0.42,48,0.4283,0.9767441860465116,2018-08-07,0.015039999999999987,3536.7735194764405,8599,0.020922459496203805,3.114760439254934,32.790324297473745,312.5,-74.95582896982178,-0.500894454382828,1397.7090791941384,0.041882157816310564,0.4245000000000002,0.4666781934179395,0.38232180658206094,19.871940361808832,0.4466548987125859,0.0,0.0,0.4276666666666669,0.48166666666666735,0.37366666666666654,25.25331254871413,0.42901234567901014,0.0,0.0,0.39,0.47,0.0,0.0,-0.003469202603799404,-0.0035952030299114847,0.00012600042611208076,0.42380446023919166,0.42727366284299106,,15.80936447247074,19.59009155164094,1.0000000000000013,0.9850746268656706,0.014925373134330733,-0.11029048483723977,24.875213328639397,-3.2362459546884303,-0.0345000000000002,-7.528814120701507,-17.000455422292767,9.471641301591259,0.42,0.435,0.445,0.47000000000000003,76.0,52.0,24.0,0.469658774528,,0.469658774528,0.0,0.0,48.83386218591504,-2.1590079826662643,59.3601849465389,50.0,45.23809523809524,-50.0,-0.014676470588236623,,7.6923076923076845,-2.3255813953488413,-2.3530497410194084,-31.147540983606557
2018-08-08,0.42,0.42,0.43,0.43,15,0.43,1.0238095238095237,2018-08-08,0.25410000000000005,3551.7735194764405,8614,0.02275000592571562,2.6912232336470865,31.566564306358387,0.0,-74.95582896982182,-0.7591362126245855,1430.9878667939988,0.038693942034679504,0.4240000000000002,0.46566533331201276,0.38233466668798766,19.653459109439876,0.5720023041105724,0.0,0.0,0.42833333333333357,0.479333333333334,0.37733333333333324,23.8132295719846,0.5163398692810427,0.0,0.0,0.39,0.47,0.0,0.0,-0.0027179935411172917,-0.0034197611321526464,0.0007017675910353546,0.42475762020239294,0.42747561374351023,,15.508518436690835,19.21729975509913,1.0312500000000013,1.015624999999999,0.015625000000002442,-0.10416383352541259,24.766137000669335,17.09401709402175,-0.024000000000000188,-3.3827102245976084,-13.959520271884916,10.576810047287307,0.4175,0.425,0.44,0.47000000000000003,72.0,48.0,24.0,0.46487242354687996,,0.46487242354687996,0.0,0.0,50.354448221581556,-1.6873094135535334,58.10392635314997,57.14285714285715,54.761904761904766,-42.857142857142854,-0.014382352941177845,,10.25641025641025,2.3809523809523725,2.3530497410194084,-29.508196721311474
2018-08-09,0.43,0.43,0.44,0.44,221,0.4345,1.0232558139534884,2018-08-09,0.32312,3772.7735194764405,8835,0.04921621543193793,2.6224770574117886,36.33264645275243,45.248868778280624,-63.80192904784534,5.496677740863793,1430.9878667939988,0.035824547831211556,0.4240000000000002,0.46566533331201276,0.38233466668798766,19.653459109439876,0.6920061442948643,0.0,0.0,0.4270000000000002,0.4720000000000006,0.38199999999999995,21.07728337236548,0.6444444444444405,0.0,0.0,0.39,0.47,0.0,0.0,-0.0013007443490886672,-0.0029959577755398507,0.0016952134264511835,0.42710260170971714,0.4284033460588058,,17.205266174999245,18.83138026010925,1.084745762711866,0.9999999999999989,0.08474576271186707,-0.0910846617681475,24.611798257229427,70.03891050584095,-0.004000000000000226,-5.361570212533038,-11.670139960761153,6.308569748228115,0.4175,0.42,0.435,0.47000000000000003,68.0,44.0,24.0,0.46027752660500476,,0.46027752660500476,0.0,0.0,51.89406180450795,-0.8309578381610708,56.252857312179366,64.28571428571429,57.142857142857146,-35.7142857142857,-0.005941176470589615,,9.999999999999995,2.3255813953488413,2.2989518224698746,-27.86885245901639
2018-08-10,0.44,0.42,0.44,0.42,81,0.4328,0.9545454545454545,2018-08-10,-0.06754,3691.7735194764405,8754,0.039335874395635725,2.0164089063529613,37.679111786269914,-123.456790123457,-64.41009057554712,1.4577167019027497,1365.9429637579078,0.03424209304809041,0.4235000000000002,0.46510528812544294,0.3818947118745575,19.648306080492425,0.4579380391568556,0.0,0.0,0.42533333333333356,0.4683333333333339,0.38233333333333325,20.219435736677255,0.4379844961240286,0.0,0.0,0.39,0.47,0.0,0.0,-0.0017709822259996955,-0.00275096266563182,0.0009799804396321246,0.42600989375437603,0.42778087598037573,,16.491935878043577,20.123631164490018,1.0677966101694931,0.9322033898305073,0.1355932203389858,-0.08279975154596621,24.54584952746802,20.362992474551096,0.016499999999999793,-4.137777933720913,-10.343657185229034,6.205879251508121,0.415,0.42,0.435,0.47000000000000003,64.0,40.0,24.0,0.4558664255408046,,0.4558664255408046,0.0,0.0,48.64481551503229,-1.1039533424882544,60.23853184056096,50.0,57.142857142857146,-50.0,-0.0023529411764719455,,0.0,-4.545454545454552,-4.652001563489283,-31.147540983606557
2018-08-11,0.42,0.4,0.42,0.4,25,0.4,0.9523809523809524,2018-08-11,0.32014,3666.7735194764405,8729,0.03625199416956504,1.65692191973111,37.494049481528734,-1599.9999999999961,-250.1243762898327,-4.872294372294373,1300.898060721817,0.03281788374328136,0.42200000000000026,0.46470831300813853,0.379291686991862,20.240906638928074,0.24243890181510985,0.0,0.0,0.4200000000000002,0.4600000000000006,0.3799999999999999,19.0476190476192,0.24999999999999947,0.0,0.0,0.39,0.47,0.0,0.0,-0.003714661676844533,-0.002943702467874363,-0.00077095920897017,0.42200837163831817,0.4257230333151627,,15.78705600931856,23.537617539125648,1.0166666666666682,0.9666666666666656,0.0500000000000026,-0.08703011266226963,24.418189196177476,-76.92307692307216,0.00799999999999973,-11.137292610612256,-10.444288442827942,-0.6930041677843146,0.41000000000000003,0.42,0.435,0.47000000000000003,60.0,36.0,24.0,0.4516317685191724,,0.4516317685191724,0.0,0.0,45.57192541524811,-2.2699639172626624,43.24929971988797,35.714285714285744,50.00000000000002,-64.28571428571425,-0.0016176470588248892,,-9.090909090909086,-4.761904761904756,-4.879016416943194,-34.42622950819671
2018-08-12,0.4,0.4,0.43,0.43,1,0.43,1.075,2018-08-12,-0.07566,3667.7735194764405,8730,0.13168671679198035,1.4245045026266658,34.20357537861361,14999.999999999998,799.4605953134875,-1.1154761904761883,1398.4654152759533,0.03253609536895322,0.4225000000000002,0.46533689998122096,0.37966310001877945,20.27782247631751,0.5875413487354093,0.0,0.0,0.4190000000000002,0.45200000000000057,0.38599999999999984,15.751789976133818,0.6666666666666616,0.0,0.0,0.39,0.47,0.0,0.0,-0.0028019927374569042,-0.0029153605217908714,0.0001133677843339672,0.42323785292473076,0.42603984566218767,,16.920262994551983,22.017466448467587,1.0000000000000016,1.0169491525423717,-0.01694915254237017,-0.08566771171268947,24.38270903937507,-7.702182284976193,0.047499999999999765,-9.199335806801798,-9.716444602304055,0.5171087955022564,0.4075,0.42,0.435,0.47000000000000003,56.00000000000001,32.0,24.000000000000007,0.4475664977784055,,0.4475664977784055,0.0,0.0,50.61169342322021,-1.7225260166246443,59.79408712637598,57.14285714285715,47.61904761904765,-42.857142857142854,-0.0030294117647071683,,0.0,7.499999999999996,7.232066157962603,-29.508196721311474
2018-08-13,0.43,0.4,0.43,0.43,45,0.4233,1.0,2018-08-13,-0.22858,3712.7735194764405,8775,0.14077521168650567,1.2210038593942851,12.391982471468353,0.0,787.29937224191,0.07499999999999993,1398.4654152759533,0.0322824858320579,0.4230000000000002,0.4659418211071809,0.3800581788928195,20.303461516397483,0.5815056257456819,0.0,0.0,0.4193333333333335,0.4503333333333339,0.38833333333333314,14.7853736089032,0.6720430107526827,0.0,0.0,0.39,0.47,0.0,0.0,-0.002055007183948576,-0.0027432898542224127,0.0006882826702738366,0.42427818324400296,0.42633319042795154,,15.819955207471178,20.585692616533677,0.9636363636363654,1.1090909090909078,-0.1454545454545424,-0.08043892954164403,24.508739423476293,-7.702182284976193,0.026999999999999802,-2.2231201619815044,-8.12618431261905,5.903064150637545,0.4175,0.42,0.4375,0.47000000000000003,52.0,28.000000000000004,23.999999999999996,0.4436638378672693,,0.4436638378672693,0.0,0.0,50.61169342322021,-1.2860757025786491,60.18946570670708,61.53846153846155,51.465201465201496,-38.46153846153845,-0.004147058823530725,,-8.510638297872337,0.0,0.0,-29.508196721311474
2018-08-14,0.43,0.4,0.43,0.4,251,0.4076,0.930232558139535,2018-08-14,-0.011850000000000003,3461.7735194764405,8524,0.086724903517582,-0.02913954909061167,13.622047687202567,0.0,789.5669459380551,-17.511627906976727,1398.4654152759533,0.032054237248852105,0.42100000000000026,0.46431281565542865,0.3776871843445719,20.576159456260502,0.2575775243167744,0.0,0.0,0.4193333333333335,0.44433333333333386,0.3943333333333332,11.92368839427678,0.11333333333333491,0.0,0.0,0.39,0.47,0.0,0.0,-0.0038395056000438132,-0.0029625330033866927,-0.0008769725966571206,0.42054307812954095,0.42438258372958476,,14.78457333583998,19.238403533182463,0.9444444444444461,1.0740740740740728,-0.12962962962962676,-0.08636117956566164,24.75892530399351,-54.14551607444581,-0.02100000000000024,-10.855960190170366,-7.339874174586975,-3.516086015583391,0.4175,0.42,0.4325,0.47000000000000003,48.0,24.0,24.0,0.43991728435257854,,0.43991728435257854,0.0,0.0,45.70365582077013,-2.3743103797803613,55.245478036175726,38.461538461538495,52.380952380952415,-61.53846153846151,-0.008294117647060117,,-11.111111111111107,-6.976744186046502,-7.232066157962603,-34.42622950819671
